"","ATCOCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"371623","5710AWA11563","cdijpgt","10",NA,"Cherrydale Road","","","","64 Mill Road","","Mill Road","","Cherrydale Road","","","","E","N0075390","Ely","Cardiff","","","","","",1,"U",314262,176862,-3.2361405979,51.4841890264,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-09-03T00:00:00",0,"new","act"
"371624","5710AWA11564","cdijpmd","2",NA,"Mill Road","","","","10 Mill Road","","Mill Road","","Cowbridge Road West","","","","SE","N0075390","Ely","Cardiff","","","","","",1,"U",314470,176819,-3.2331354202,51.483834019,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371625","5710AWA11572","cdiajtg","5601 0008",NA,"Ely Legion","","","","Ely Sports & Social Club","","Cowbridge Road West","","Colin Way","","o/s","","NE","E0053998","Caerau","Cardiff","","","","","",1,"U",314445,176749,-3.2334783806,51.4832009744,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371626","5710AWA11573","cdiatma","10",NA,"Lawrenny Avenue","","","","","","88-96 Lawrenny Avenue","","","","","","SE","E0053999","Canton","Cardiff","","","","","",1,"U",316167,175881,-3.2084793638,51.475656315,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2014-10-01T00:00:00",0,"new","act"
"371627","5710AWA11574","cdijapa","",NA,"Leckwith Close","","Ninian Park","","","","Sloper Road","","Leckwith Close","","","","SE","E0035836","Leckwith","Cardiff","","","","","",1,"U",316622,175863,-3.2019252457,51.4755618385,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:45",1,"rev","act"
"371628","5710AWA11575","cdijamw","5601 0995",NA,"Leckwith Close","","","","","","Sloper Road","","Leckwith Close","","","","NW","E0035836","Leckwith","Cardiff","","","","","",1,"U",316603,175879,-3.2022025383,51.4757028663,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:47",1,"rev","act"
"371629","5710AWA11577","cdijajg","3",NA,"Dunraven Rd","","","","32 Dunraven Rd","","St Donat`s Road","","Dunraven Road","","","","S","E0035836","Leckwith","Cardiff","","","","","",1,"U",316915,175670,-3.1976619721,51.473870025,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371630","5710AWA11578","cdijagw","5601 0190",NA,"Bus Depot","","Cardiff City Transport Bus Depot 2","","","","Sloper Road","","Newton Road","","","","SE","E0035836","Leckwith","Cardiff","","","","","",1,"U",316804,175518,-3.1992239514,51.4724872816,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:49",1,"rev","act"
"371631","5710AWA11579","cdijagt","23",NA,"Bus Depot","","Cardiff City Transport Bus Depot 1","","","","Sloper Road","","Newton Road","","","","NW","E0035836","Leckwith","Cardiff","","","","","",1,"U",316819,175477,-3.1989983714,51.4721209192,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:52",1,"rev","act"
"371632","5710AWA11580","cdijagp","",NA,"Bessemer Road","","","","","","Sloper Road","","Bessemer Road","","","","NW","E0035836","Leckwith","Cardiff","","","","","",1,"U",316940,175303,-3.1972157147,51.4705745396,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371633","5710AWA11419","cdijdwm","",NA,"Pencisely Rise","","","","118 Pencisely Rd","","Pencisely Road","","Caewal Road","","","","E","E0054009","Llandaff","Cardiff","","","","","",1,"U",315461,177406,-3.2190079654,51.4892600273,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371635","5710AWA11546","cdijpta","3",NA,"Sevenoaks Road","","","","152 Snowden Road","","Snowden Road","","Sevenoaks Road","","","","NE","N0075390","Ely","Cardiff","","","","","",0,"U",312544,176015,-3.260665851,51.4763116709,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:32:29",1,"rev","act"
"371636","5710AWA11547","cdijpjp","",NA,"Jackson Road","","","","106 Snowden Road","","Snowden Road","","Jackson Road","","","","NE","N0075390","Ely","Cardiff","","","","","",0,"U",312567,176185,-3.2603768931,51.4778434152,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:15",1,"rev","act"
"371637","5710AWA11540","cdijptg","18",NA,"St Davids Crescent","","","","","","Grand Avenue","","St David`s Crescent","","o/s","","NW","N0075390","Ely","Cardiff","","","","","",1,"U",313788,176548,-3.2428883889,51.4812942103,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:05:11",1,"rev","act"
"371638","5710AWA11435","cdiamwa","5601 0517",NA,"Wyndham Crescent","","","","Steel & Co","","Wyndham Crescent","","Hamilton Street","","o/s","","NW","E0053999","Canton","Cardiff","","","","","",1,"U",316965,176587,-3.1971580928,51.4821207768,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:35:05",3,"rev","act"
"371639","5710AWA11436","cdiamtg","9",NA,"St Mary's School","","","","St Mary's Primary School","","Wyndham Crescent","","Wyndham Road","","o/s","","NW","E0053999","Canton","Cardiff","","","","","",1,"U",316857,176749,-3.1987512029,51.4835611911,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:35:07",1,"rev","act"
"371640","5710AWA11437","cdiamwg","",NA,"Wyndham Road","","","","114 Wyndham Cres","","Wyndham Crescent","","Wyndham Road","","","","SE","E0053999","Canton","Cardiff","","","","","",1,"U",316806,176820,-3.1995022423,51.4841919366,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-30T00:00:00",0,"new","act"
"371641","5710AWA11438","cdiamtm","",NA,"Turberville Place","","","","19 Romilly Cres","","Turberville Place","","Severn Grove","","","","NW","E0053999","Canton","Cardiff","","","","","",1,"U",316697,176899,-3.2010902883,51.4848860409,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2008-04-15T00:00:00",0,"new","act"
"371643","5710AWA11554","cdijpgw","13",NA,"Baptist Church","","Ely Baptist","","59 Archer Rd","","Archer Road","","Ty-Coch Road","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",313293,176602,-3.2500280981,51.4817038689,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:16",1,"rev","act"
"371644","5710AWA11444","cdiataw","3",NA,"Fern Street","","","","13 Romilly Rd West","","Romilly Rd West","","Fern Street","","","","NW","E0035868","Victoria Park","Cardiff","","","","","",1,"U",315843,177023,-3.2134159212,51.4858741235,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2011-01-14T00:00:00",0,"new","act"
"371646","5710AWA11447","cdidmtm","",NA,"Deepwood Close","","","","","","Falconwood Drive","","Deepwood Close","","o/s","","E","E0035843","Michaelston Super Ely","Cardiff","","","","","",1,"U",311788,176019,-3.2715495863,51.4762300962,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:44:13",3,"rev","act"
"371647","5710AWA11565","cdidmgt","5601 0250",NA,"Green Farm Road","","","","550 Cowbridge Road West","","Cowbridge Road West","","Heol Trelai","","","","NE","E0035824","Cyntwell","Cardiff","","","","","",1,"U",312579,175436,-3.2600185708,51.4711122677,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371648","5710AWA11566","cdiajpt","5601 0252",NA,"Dusty Forge","","","","468 Cowbridge Rd West","","Parker Road","","Forge Place","","","","NE","E0053998","Caerau","Cardiff","","","","","",1,"U",312818,175663,-3.2566345854,51.4731897726,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:35",2,"rev","act"
"371649","5710AWA11567","cdiamga","5601 0251",NA,"Wilson Road","","","","400 Cowbridge Road West","","Cowbridge Road West","","Wilson Road","","","","NE","E0053998","Caerau","Cardiff","","","","","",0,"U",313126,175840,-3.252244732,51.4748283275,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:38",1,"rev","act"
"371650","5710AWA11568","cdiajtm","5601 0253",NA,"Ely Police Station","","","","278 Cowbridge Rd West","","Cowbridge Road West","","Caerau Lane","","","","NE","E0053998","Caerau","Cardiff","","","","","",1,"U",313532,176037,-3.2464487221,51.4766615147,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:38:40",1,"rev","act"
"371652","5710AWA11476","cdiatwg","5601 0164",NA,"Nesta Road","","","","Post Office","","Cowbridge Road East","","Surrey Street","","o/s","","E","E0053999","Canton","Cardiff","","","","","",1,"U",315728,176679,-3.2149895331,51.4827645995,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:52:02",1,"rev","act"
"371653","5710AWA11431","cdiampt","",NA,"Gray Lane","","","","10 Llandaff Rd","","Llandaff Road","","Gray Lane","","","","N","E0053999","Canton","Cardiff","","","","","",1,"U",316630,176591,-3.2019821514,51.482107386,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-04T00:00:00",0,"new","act"
"371654","5710AWA11432","cdimtjg","20",NA,"Railway Terrace","","","","","","Wellington Street","","Albert Street","","","","SW","E0054020","Riverside","Cardiff","","","","","",1,"U",316815,176277,-3.1992445811,51.4793119534,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371655","5710AWA11433","cdimtpg","15",NA,"Wellington Street","","","","","","Wellington Street","","","","","","NE","E0054020","Riverside","Cardiff","","","","","",1,"U",316951,176347,-3.1973031412,51.4799612321,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2010-01-14T00:00:00",0,"new","act"
"371656","5710AWA11434","cdiamwd","2",NA,"Wyndham Crescent","","","","Alterations","","King's Road","","Cowbridge Road East","","o/s","","SE","E0053999","Canton","Cardiff","","","","","",1,"U",316986,176568,-3.1968512755,51.4819530627,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:35:04",3,"rev","act"
"371658","5710AWA11522","cdidmdp","2",NA,"Cambria Road","","","","99 Green Farm Road","","Green Farm Road","","Cambria Road","","","","SE","E0035824","Cyntwell","Cardiff","","","","","",1,"U",312463,175481,-3.2616993859,51.4714988294,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371659","5710AWA11523","cdidmgw","3",NA,"Haig Place","","","","5 Haig Place","","Green Farm Road","","Cambria Road","","","","NW","E0035824","Cyntwell","Cardiff","","","","","",1,"U",312492,175430,-3.261269323,51.4710448655,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371660","5710AWA11524","cdiajwp","",NA,"Mcdonald Rd","","","","61 MacDonald Rd","","Green Farm Road","","MacDonald Road","","","","SE","E0053998","Caerau","Cardiff","","","","","",1,"U",312413,175575,-3.2624424001,51.4723360776,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","del"
"371661","5710AWA11525","cdijtmt","",NA,"Deere Road","","","","","","MacDonald Road","","Deere Road","","","","SW","E0035843","Michaelston Super Ely","Cardiff","","","","","",1,"U",312412,175732,-3.2624957637,51.4737472458,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371662","5710AWA11526","cdijtpd","120",NA,"Penmark Rd","","","","369 Grand Avenue","","Grand Avenue","","Mostyn Road","","","","W","E0035843","Michaelston Super Ely","Cardiff","","","","","",1,"U",312338,175883,-3.2635984628,51.475093156,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371663","5710AWA11527","cdijtpt","",NA,"Western Cemetery","","","","","","Grand Avenue","","Green Farm Road","","nr","","SW","E0035843","Michaelston Super Ely","Cardiff","","","","","",1,"U",312065,175787,-3.2675043137,51.4741877601,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:04:59",3,"rev","act"
"371664","5710AWA11404","cdidpda","",NA,"Ferrier Ave","","","","120 Pwllmelin Rd","","Pwllmelin Road","","Whitland Close","","","","SE","E0054004","Fairwater","Cardiff","","","","","",1,"U",313996,178132,-3.2402802522,51.495565084,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-04T00:00:00",0,"new","act"
"371665","5710AWA11405","cdidpgw","",NA,"Pwllmelin Road","","Keyston Road","","89 Pwllmelin Rd","","Pwllmelin Road","","Elfed Green","","","","W","E0054004","Fairwater","Cardiff","","","","","",1,"U",314204,178101,-3.237277216,51.4953180611,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:14:36",1,"rev","act"
"371666","5710AWA11553","cdijpja","14",NA,"Baptist Church","","Ely Baptist","","56 Archer Rd","","Archer Road","","Pethybridge Road","","","","SE","N0075390","Ely","Cardiff","","","","","",1,"U",313300,176656,-3.2499405941,51.4821903682,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:39:04",1,"rev","act"
"371667","5710AWA11401","cdidpgt","",NA,"Kerrigan Close","","","","163 Pwllmelin Rd","","Pwllmelin Road","","Kerrigan Close","","","","NW","E0054004","Fairwater","Cardiff","","","","","",1,"U",313805,178177,-3.2430419195,51.4959404765,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2014-09-24T00:00:00",0,"new","act"
"371668","5710AWA11402","cdidpmg","5601 0059",NA,"Peter Lea Primary","","","","Peter Lea Primary School","","Pwllmelin Road","","Kerrigan Close","","o/s","","SE","E0054004","Fairwater","Cardiff","","","","","",1,"U",313843,178178,-3.2424949077,51.4959552662,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T21:35:14",1,"rev","act"
"371669","5710AWA11403","cdidpwj","31",NA,"Whitland Close","","","","137 Pwllmelin Rd","","Pwllmelin Road","","Whitland Close","","","","NW","E0054004","Fairwater","Cardiff","","","","","",1,"U",313934,178143,-3.2411758238,51.4956545188,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-04T00:00:00",0,"new","act"
"371670","5710AWA11560","cdijpdw","5601 0557",NA,"Bowling Green","","Bowling Green Ely","","The Bowling Green","","Plymouth Wood Road","","","","o/s","","NE","N0075390","Ely","Cardiff","","","","","",1,"U",313984,176885,-3.240148796,51.4843535124,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-09-20T22:04:58",2,"rev","act"
"371671","5710AWA11775","cdimgwt","30",NA,"Berthwin Street","","","","165 Cathedral Rd","","Cathedral Road","","Berthwin Street","","","","NW","E0035852","Pontcanna","Cardiff","","","","","",1,"U",316896,177205,-3.1982971654,51.4876661506,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T22:02:07",1,"rev","act"
"371673","5710AWL26196","cdidpjg","",NA,"Landwade Close","","","","","","Bwlch Road","","Landwade Close","","","","W","E0054004","Fairwater","Cardiff","","","","","",1,"U",313452,177150,-3.2478734754,51.4866544188,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-12T16:46:08",2,"rev","act"
"371675","5710AWL26183","cdimadg","5601 0979",NA,"Dunleavy Drive","","","","","","Dunleavy Drive","","","","","","NW","E0035848","Penarth Moors","Cardiff","","","","","",1,"U",317353,173379,-3.1908207147,51.4533391536,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-12T16:46:03",1,"rev","act"
"371676","5710AWL26185","cdijptj","",NA,"Stanway Road","","","","","","Wilson Road","","Snowden Road","","","","SW","N0075390","Ely","Cardiff","","","","","",1,"U",312821,176349,-3.2567609154,51.4793569188,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","del"
"371677","5710AWL26187","cdipmpw","",NA,"Rover Way","","","","","","Rover Way","","Newport Road","","","","NW","E0035866","Tremorfa","Cardiff","","","","","",1,"U",320676,177800,-3.1440015695,51.4935586682,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-12T16:46:05",1,"rev","act"
"371679","5710AWA11687","cdimtda","2",NA,"Craddock St","","","","23 Ninian Park Rd","","Ninian Park Road","","Craddock Street","","","","W","E0054020","Riverside","Cardiff","","","","","",1,"U",317436,175997,-3.1902388067,51.4768859887,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-05-29T00:00:00",0,"new","act"
"371680","5710AWA11688","cdimpjg","",NA,"Brunel Street","","","","28 Ninian Park Rd","","Ninian Park Rd","","Brunel Street","","","","E","E0054020","Riverside","Cardiff","","","","","",1,"U",317407,176017,-3.1906609664,51.4770615406,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-07-26T00:00:00",0,"new","act"
"371681","5710AWA11689","cdimtjp","9",NA,"Smeaton Street","","","","99 Ninian Park Rd","","Ninian Park Road","","Smeaton Street","","opp","","W","E0054020","Riverside","Cardiff","","","","","",1,"U",317212,176034,-3.1934721374,51.4771858191,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371682","5710AWA11690","cdimtjt","",NA,"Smeaton Street","","","","70 Ninian Park Rd","","Ninian Park Road","","Smeaton Street","","adj","","E","E0054020","Riverside","Cardiff","","","","","",1,"U",317243,176040,-3.193027274,51.4772442986,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371683","5710AWA11691","cdimtgw","",NA,"Littleton Street","","","","146 Ninian Park Rd","","Ninian Park Road","","Littleton Street","","","","SE","E0054020","Riverside","Cardiff","","","","","",1,"U",317016,176074,-3.1963031291,51.4775166425,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:57:01",1,"rev","act"
"371684","5710AWA11653","cdidmtg","5601 0635",NA,"Scott Harbour","","","","Arup Building","","Pierhead Street","","","","","","SW","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",319540,174742,-3.1596636902,51.4659075597,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-11T00:00:00",0,"new","act"
"371685","5710AWA11654","cdiagmd","5601 0634",NA,"Britannia Quay","","","","Emperor House","","Piehead Street","","Britannia Quay","","","","SW","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",319457,174654,-3.1608381846,51.4651046453,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-11T00:00:00",0,"new","act"
"371686","5710AWA11624","cdijapt","",NA,"North Clive Street","","","","","","North Clive Street","","Van Street","","","","SE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317483,175193,-3.1893741763,51.4696652463,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:51:59",2,"rev","del"
"371687","5710AWA11625","cdijajd","",NA,"Cornwall Court","","","","Cornwall Court","","Cornwall Street","","North Clive Street","","","","SW","E0054006","Grangetown","Cardiff","","","","","",1,"U",317429,175417,-3.1902038374,51.4716710207,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","act"
"371688","5710AWA11626","cdijpw","5601 0780",NA,"Hereford Street","","","","Baptist Church","","Cornwall Street","","Warwick Street","","","","NE","E0054006","Grangetown","Cardiff","","","","","",0,"U",317494,175507,-3.1892892632,51.4724895771,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","act"
"371689","5710AWA11638","cdiaja","5601 0603",NA,"Avondale Road","","","","","","Corporation Road","","Taff Terrace","","","","NW","E0054006","Grangetown","Cardiff","","","","","",0,"U",318347,174756,-3.1768370536,51.4658622988,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:51:23",1,"rev","act"
"371690","5710AWA11639","cdiajd","5601 0617",NA,"Avondale Road","","","","","","Corporation Road","","Taff Terrace","","","","SE","E0054006","Grangetown","Cardiff","","","","","",0,"U",318360,174764,-3.1766518032,51.4659360939,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:51:25",1,"rev","act"
"371692","5710AWA11768","cdiagpj","",NA,"Central Station Car Park","","Cardiff Central Station","","Cardiff Central Rly Stn S","","Cardiff Central Car Park","","","","","","NW","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",318230,175758,-3.178753137,51.4748529649,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-09-03T00:00:00",0,"new","del"
"371693","5710AWA11655","cdiajgp","",NA,"The Tube","","","","","","Britannia Quay","","Harbour Drive","","","","SW","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",319480,174430,-3.1604560704,51.4630942363,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-11T00:00:00",0,"new","del"
"371694","5710AWA11656","cdimadp","",NA,"North Clive Street","","","","","","Penarth Road","","North Street","","","","NE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317543,175098,-3.1884883704,51.4688199956,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:57:16",2,"rev","act"
"371695","5710AWA11657","cdiagpt","",NA,"Corporation Rd","","","","","","Penarth Road","","Corporation Road","","","","SW","E0054006","Grangetown","Cardiff","","","","","",1,"U",317744,175265,-3.1856342527,51.4703505508,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","del"
"371696","5710AWA11658","cdiagpw","",NA,"Corporation Rd","","","","","","Penarth Road","","Corporation Road","","","","NE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317754,175298,-3.1854980065,51.4706486626,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new","act"
"371697","5710AWA11659","cdidtjm","",NA,"Blaenclydach St","","","","","","Penarth Road","","Dinas Place","","","","SW","E0054006","Grangetown","Cardiff","","","","","",1,"U",317892,175405,-3.1835365548,51.4716306188,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","del"
"371698","5710AWA11660","cdidtwt","",NA,"Pentre Place","","","","","","Penarth Road","","Dinas Place","","","","NE","E0054006","Grangetown","Cardiff","","","","","",1,"U",317895,175427,-3.1834984913,51.4718288257,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","del"
"371699","5710AWA11661","cdiajgw","20",NA,"Trade Street","","","","","","Penarth Road","","Trade Street","","","","SW","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",318209,175554,-3.1790081441,51.4730160472,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","del"
"371700","5710AWA11662","cdiagtj","",NA,"Crawshay Street","","","","","","Penarth Road","","Crawshay Street","","","","NE","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",318238,175617,-3.1786052997,51.4735865894,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","del"
"371701","5710AWA11663","cdidmt","14",NA,"North Church Street","","North Church Street 1","","","","Bute Street","","North Church Street","","","","SE","E0053997","Butetown","Cardiff","","","","","",0,"U",318714,175649,-3.171760742,51.4739429436,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:57:18",1,"rev","act"
"371702","5710AWA11664","cdidjp","5601 0552",NA,"Christina Street","","","","","","Bute Street","","Christina Street","","","","NW","E0053997","Butetown","Cardiff","","","","","",0,"U",318786,175458,-3.1706803428,51.47223628,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2011-05-24T00:00:00",0,"new","act"
"371703","5710AWA11665","cdiajag","",NA,"Letton Road","","","","","","Bute Street","","","","","","SE","E0053997","Butetown","Cardiff","","","","","",1,"U",318819,175419,-3.1701963548,51.4718904271,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2011-05-24T00:00:00",0,"new","act"
"371704","5710AWA11648","cdiajam","",NA,"Mermaid Quay","","","","Packet PH","","New George Street","","Bute Street","","","","NE","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",319083,174551,-3.1661972509,51.4641252842,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:51:47",1,"rev","act"
"371705","5710AWA11649","cdiajat","5601 1026",NA,"Nat West Building","","","","NatWest Cardiff Bay","","Bute Street","","Ship Lane","","","","NW","E0053997","Butetown","Cardiff","","","","","",1,"U",319088,174711,-3.1661619658,51.4655643445,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2011-05-24T00:00:00",0,"new","act"
"371706","5710AWA11650","cdiajmd","",NA,"West Bute Street","","","","","","West Bute Street","","Bute Street","","","","N","N0078138","Cardiff Bay","Cardiff","","","","","",1,"U",319068,174811,-3.1664727408,51.4664604456,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2007-06-25T00:00:00",0,"new","del"
"371707","5710AWA11651","cdiagjt","5601 0539",NA,"County Hall","","Atlantic Wharf","","Atlantic Wharf Leisure Village","","Hemmingway Road","","","","","","SW","N0080096","Atlantic Wharf","Cardiff","","","","","",1,"U",319261,174978,-3.1637331685,51.4679893262,"BCT","MKD","OTH",NA,"","",11,"2000-01-01T00:00:00","2016-04-05T21:57:08",1,"rev","act"
